@relation credit6000_126
@attribute b0 real
@attribute b1 real
@attribute b2 real
@attribute b3 real
@attribute b4 real
@attribute b5 real
@attribute b6 real
@attribute b7 real
@attribute b8 real
@attribute b9 real
@attribute b10 real
@attribute b11 real
@attribute b12 real
@attribute b13 real
@attribute b14 real
@attribute b15 real
@attribute b16 real
@attribute b17 real
@attribute b18 real
@attribute b19 real
@attribute b20 real
@attribute b21 real
@attribute b22 real
@attribute b23 real
@attribute b24 real
@attribute b25 real
@attribute b26 real
@attribute b27 real
@attribute b28 real
@attribute b29 real
@attribute b30 real
@attribute b31 real
@attribute b32 real
@attribute b33 real
@attribute b34 real
@attribute b35 real
@attribute b36 real
@attribute b37 real
@attribute b38 real
@attribute b39 real
@attribute b40 real
@attribute b41 real
@attribute b42 real
@attribute b43 real
@attribute b44 real
@attribute b45 real
@attribute b46 real
@attribute b47 real
@attribute b48 real
@attribute b49 real
@attribute b50 real
@attribute b51 real
@attribute b52 real
@attribute b53 real
@attribute b54 real
@attribute b55 real
@attribute b56 real
@attribute b57 real
@attribute b58 real
@attribute b59 real
@attribute b60 real
@attribute b61 real
@attribute b62 real
@attribute b63 real
@attribute b64 real
@attribute c {2,1}
@data
4.6052,0.0,0.0,5.5678,5.8721,6.4337,3.2189,0.0,6.9078,0.0,-200.0,0.0,3.1743,0.0,0.60215,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1032,0.0488,1.0475,1.5091,-0.6457,0.0,49.951,0.0,3.823,0.69306,3.3188,-30.177,209.24,0.0,1.0,-0.7893,0.0,1.0,20.0,3.0,0.01625,1.4834,0.0,0.0,0.0,2.3026,0.0,4.8,8.4654,0.0,8.4654,4.6043,0.0,0.0,2.0,0.0,0.0,0.26541,6.6344,2
4.6052,0.0,0.0,5.5678,6.2431,5.6005,0.0,0.0,6.9078,0.0,0.0,200.0,3.9616,6.398,2.1688,6.5498,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4943,1.497,-20.0,0.0,50.0,0.0,4.6052,4.3727,3.6737,54.272,1000.0,0.0,1.0,-6.697,0.0,1.0,20.0,3.0,0.0,0.0,4.0,0.0,0.0,2.9957,0.0,3.5,8.1454,0.0,8.1605,4.6002,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,0.0,5.5678,6.5895,5.8963,0.0,2.5054,6.9078,0.0,0.0,200.0,0.0,0.0,0.0,7.4063,1.0,1.0,0.0,0.0,1.0,0.0,0.0,50.523,0.95407,4.6052,0.0,0.0,0.8884,0.8884,0.0,0.8884,0.0,9.6934,4.6052,0.0,3.9224,-97.349,1000.0,0.0,1.0,-10.0,0.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.6995,0.0,8.6975,4.6151,0.0,0.0,1.0,0.0,1.7918,0.0,7.307,1
4.6052,0.0,0.0,5.5678,6.7547,6.14,0.0,2.0171,6.9078,0.0,0.0,200.0,4.1046,4.1796,1.6432,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.9617,0.33761,3.9288,0.0,0.0,0.9343,2.7112,-20.0,0.0,40.732,0.0,4.6052,1.6193,2.9752,-19.77,1000.0,0.0,1.0,-8.1552,0.0,1.0,11.721,3.0,0.0,0.0,0.0,0.0,0.0,3.4012,0.0,2.5,7.7995,0.0,7.821,4.5908,2.3026,0.0,1.0,0.0,2.2314,0.94767,4.0847,2
4.6052,0.0,0.0,5.5678,6.8182,6.2612,0.0,0.0,6.9078,0.0,0.0,200.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9124,3.1786,-17.807,0.0,50.0,0.0,0.0,0.0,1.7154,-7.295,1000.0,0.0,1.0,-1.4959,0.0,0.0,20.0,3.0,0.0,0.0,4.0,0.0,0.0,2.9957,0.0,8.0,8.9848,0.0,8.9872,4.6128,0.0,0.0,2.0,0.0,1.981,0.35702,8.4534,2
4.6052,0.0,0.0,5.5678,6.9078,6.6235,0.0,0.0,0.0,0.0,0.0,200.0,0.0,6.9245,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1086,-20.0,0.0,50.0,0.0,4.6052,4.6052,3.7159,73.795,967.11,0.0,0.0,-10.0,0.0,0.0,20.0,3.0,0.0,0.0,4.0,1.0,1.0,3.912,0.0,8.0,9.2103,0.0,9.2103,4.6151,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,0.0,5.5678,6.9078,6.9078,0.0,0.0,6.9078,0.0,0.0,200.0,4.1279,4.2399,3.2929,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9217,3.505,-20.0,0.0,50.0,0.0,4.6052,0.78498,0.72818,0.1618,1000.0,0.0,1.0,-1.5456,0.0,1.0,20.0,3.0,0.0,0.0,4.0,0.0,0.0,3.912,0.0,6.0,8.6891,0.0,8.6995,4.6048,2.3026,0.0,0.0,0.0,2.0826,0.7221,6.3257,2
4.6052,0.0,0.0,5.5678,6.9078,6.9078,0.0,0.69312,6.9078,0.0,0.0,200.0,0.0,4.8283,0.0,6.0,1.0,1.0,150.0,0.0,0.0,0.0,2.098,2.8886,0.1002,4.6052,0.0,0.0,0.9306,3.3493,-19.444,0.0,40.615,0.0,4.6052,0.74099,1.0608,-1.037,1000.0,0.0,1.0,-0.6469,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.9,8.8393,0.0,8.8391,4.6151,0.0,0.0,0.0,0.0,1.3383,0.0,7.01,2
4.6052,0.0,1.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9092,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.7E-4,0.04535,0.0,0.0,0.0,0.0,0.0,6.0,8.6957,0.0,8.6958,4.6114,0.0,0.0,2.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,1.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9092,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0E-4,0.04407,0.0,0.0,0.0,0.0,0.0,2.0,7.5892,0.0,7.5895,4.6035,0.0,0.0,2.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,3.4,5.5678,0.0,0.0,0.0,0.0,0.0,2.3224,0.0,3.4,0.0,0.0,0.0,6.9121,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.6052,4.6052,4.6052,0.0,1000.0,1.0,1.0,0.0,1.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,7.3132,0.0,7.3064,4.6151,0.0,0.0,2.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,6.667,5.5678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,0.0,0.0,-100.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.6009,0.0,7.5908,4.6151,0.0,0.0,0.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,6.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,2.3026,0.0,8.0,9.1778,0.0,9.1799,4.6131,0.0,0.0,2.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,6.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,7.0,49.0,2.3026,0.0,2.0,7.5908,0.0,7.6009,4.6052,0.0,0.0,2.0,1.0,0.0,0.0,10.05,1
4.6052,0.0,6.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,7.0,49.0,2.3026,0.0,3.9,8.2636,0.0,8.2687,4.61,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,6.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,7.0,49.0,2.3026,0.0,7.6,8.9333,0.0,8.9359,4.6125,0.0,0.0,0.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,6.67,5.5678,0.0,0.0,0.0,0.0,0.0,0.0,-6.667,0.0,0.0,0.0,0.0,6.915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.6052,0.0,0.0,-100.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,16.0,0.0,0.0,6.5,8.7796,0.0,8.7765,4.6151,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,6.67,5.5678,0.0,0.0,0.0,0.0,0.0,0.0,-6.667,0.0,0.0,0.0,0.0,6.915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.6052,0.0,0.0,-100.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,25.0,0.0,0.0,8.0,9.105,0.0,9.1028,4.6151,0.0,0.0,2.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,6.67,5.5678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,0.0,0.0,-100.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.6009,0.0,7.5908,4.6151,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,6.67,5.5678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,0.0,0.0,-100.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,25.0,0.0,0.0,8.0,9.1695,0.0,9.1674,4.6151,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,6.67,5.5678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,0.0,0.0,-100.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,36.0,0.0,0.0,3.0,8.0064,0.0,7.9997,4.6151,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,6.67,5.5678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,0.0,0.0,-100.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,36.0,0.0,0.0,7.0,8.8537,0.0,8.8508,4.6151,0.0,0.0,2.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,6.67,5.5678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,0.0,0.0,-100.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,49.0,0.0,0.0,1.0,6.9078,0.0,6.8876,4.6151,0.0,0.0,0.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,6.67,5.5678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,0.0,0.0,-100.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,49.0,0.0,0.0,6.0,8.6995,0.0,8.6962,4.6151,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,6.67,5.5678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,0.0,0.0,-100.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,49.0,0.0,0.0,6.0,8.6995,0.0,8.6962,4.6151,0.0,0.0,2.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,6.67,5.5678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,0.0,0.0,-100.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,49.0,0.0,0.0,8.0,8.9872,0.0,8.9847,4.6151,0.0,0.0,2.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,6.67,5.5678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,0.0,0.0,-100.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,49.0,0.0,0.0,8.0,9.1695,0.0,9.1674,4.6151,0.0,0.0,0.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,6.67,5.5678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,0.0,0.0,-100.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,49.0,0.0,0.0,8.0,9.2103,0.0,9.2083,4.6151,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,6.67,5.5678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,0.0,0.0,-100.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,49.0,0.0,0.0,8.0,9.3501,0.0,9.3484,4.6151,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,6.67,5.5678,0.0,0.0,0.0,0.0,0.0,2.9957,0.0,6.667,0.0,0.0,0.0,6.915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.6052,0.0,0.0,-100.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0064,0.0,7.9997,4.6151,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,6.67,5.5678,0.0,0.0,0.0,0.0,0.0,2.9957,0.0,6.667,0.0,0.0,0.0,6.915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.6052,0.0,0.0,-100.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0064,0.0,7.9997,4.6151,0.0,0.0,2.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,6.67,5.5678,0.0,0.0,0.0,0.0,0.0,2.9957,0.0,6.667,0.0,0.0,0.0,6.915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.6052,0.0,0.0,-100.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,8.1605,0.0,8.1548,4.6151,0.0,0.0,0.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,6.67,5.5678,0.0,0.0,0.0,0.0,0.0,2.9957,0.0,6.667,0.0,0.0,0.0,6.915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.6052,0.0,0.0,-100.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.9872,0.0,8.9847,4.6151,0.0,0.0,2.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,6.67,5.5678,0.0,0.0,0.0,0.0,0.0,2.9957,0.0,6.667,0.0,0.0,0.0,6.915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.6052,0.0,0.0,-100.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,9.105,0.0,9.1028,4.6151,0.0,0.0,2.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,6.67,5.5678,0.0,0.0,0.0,0.0,0.0,2.9957,0.0,6.667,0.0,0.0,0.0,6.915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.6052,0.0,0.0,-100.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,49.0,0.0,0.0,8.0,9.127,0.0,9.1248,4.6151,0.0,0.0,0.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,6.67,5.5678,0.0,0.0,0.0,2.9956,0.0,0.0,0.0,6.667,0.0,0.0,0.0,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,0.0,0.0,-100.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.6009,0.0,7.5908,4.6151,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,6.67,5.5678,0.0,0.0,0.0,2.9956,0.0,0.0,0.0,6.667,0.0,0.0,0.0,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,0.0,0.0,-100.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,7.824,0.0,7.816,4.6151,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,6.71,5.5678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,0.0,0.0,-100.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,25.0,0.0,0.0,5.0,8.5172,0.0,8.5132,4.6151,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,6.71,5.5678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,0.0,0.0,-100.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,36.0,0.0,0.0,4.0,8.2941,0.0,8.289,4.6151,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,6.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.5907,0.0,7.5908,4.6051,0.0,0.0,0.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,7.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.5906,0.0,7.5906,4.6049,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,10.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.217,0.0,4.7532,0.0,4.6052,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,4.6052,4.6052,0.0,0.0,1.54,1.0,0.0,15.0,1.0,20.0,3.0,0.0,0.0,4.0,2.0,4.0,2.3026,0.0,1.5,7.2328,0.0,7.3132,4.5355,0.0,0.0,2.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,10.74,5.5678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9189,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,0.0,0.0,-100.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,25.0,0.0,0.0,7.0,8.8537,0.0,8.8491,4.6151,0.0,0.0,2.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,12.32,1.0,3.3735,3.6588,0.0,0.0,3.6631,0.0,-19.27,0.0,0.0,3.6889,0.0,6.9248,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1024,0.5862,0.2204,0.0,0.5862,0.0,0.1024,0.0,3.7528,4.2785,-57.358,1000.0,1.0236,0.0,-0.2144,0.0,0.0,0.0,3.0,0.00188,0.13844,0.0,0.0,0.0,3.6889,0.0,3.2,8.0387,0.0,8.0573,4.5833,0.0,2.3026,1.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,13.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,6.593,0.0,6.593,4.5884,0.0,0.0,2.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,13.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.9862,0.0,7.9862,4.5951,0.0,0.0,0.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,13.33,5.5678,0.0,0.0,0.0,2.9956,0.0,0.0,0.0,6.667,0.0,0.0,0.0,6.915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.6052,0.0,0.0,-100.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.105,0.0,9.1028,4.6151,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,13.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.133,0.0,0.0,0.0,0.0,6.915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,16.0,0.0,0.0,1.5,7.2998,0.0,7.2998,4.6018,0.0,0.0,0.0,1.0,0.0,0.0,10.05,2
4.6052,0.0,13.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,7.816,0.0,7.816,4.6072,0.0,0.0,0.0,1.0,0.0,0.0,10.05,2
